timestamp,hostname,aws region,event type,origin ids,origin type,user id,organization id,retention days,storage location,msp organization id,session id,session type,vpn profile,public ip,assigned ip,connected at,disconnection reason,os version,anyconnect version,asa syslog id,device id,machine id,public ipv6,assigned ipv6,security group tag,dap record name,dap connection type,failed reasons,log message,asa syslog severity,asa syslog class,asa syslog description
"2025-08-01 06:21:57","latam-vpn-gw-1","eu-central-1","FAILED","[1514352006]","7","ivan","8236318","365","us","","9902","TLS","CiscoSecureAccessVPN","200.13.44.33","192.168.164.186","","","Ubuntu 24.04","5.1.0.91","ASA-5-109201","DEVICE-M-8944","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-07-25 10:35:24","hq-vpn-gw-1","eu-west-1","CONNECTED","[687901870]","7","leo","8236318","365","us","","6745","IKEv2","CiscoSecureAccessVPN","88.120.146.215","172.16.22.145","","","Android 14","5.1.2.42","ASA-5-109201","DEVICE-M-3990","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-08 23:33:29","hq-vpn-gw-1","sa-east-1","CONNECTED","[634756480]","7","karen","8236318","365","us","","5463","TLS","CiscoSecureAccessVPN","152.95.111.8","192.168.19.66","","","Android 14","5.0.03120","ASA-6-113039","DEVICE-M-9125","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-05 03:31:54","eu-vpn-gw-1","us-east-1","DISCONNECTED","[848078287]","7","peggy","8236318","365","us","","5652","IKEv2","CiscoSecureAccessVPN","20.182.61.22","192.168.55.85","2025-08-05T01:58:26Z","Re-authentication","Windows 11 23H2","5.0.03120","ASA-3-113015","DEVICE-L-4039","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-07 06:05:53","eu-vpn-gw-2","ap-southeast-1","CONNECTED","[1472593563]","7","victor","8236318","365","us","","2468","IKEv2","CiscoSecureAccessVPN","99.218.184.124","10.10.56.55","","","Mac OS X 14.6.1","5.0.03120","ASA-3-113015","DEVICE-W-4545","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-12 21:35:08","apac-vpn-gw-1","us-east-1","DISCONNECTED","[1657826019]","7","yasmine","8236318","365","us","","7064","IKEv2","CiscoSecureAccessVPN","174.156.108.181","192.168.46.113","2025-08-12T20:16:13Z","Admin Logout","Ubuntu 24.04","5.0.03120","ASA-6-113039","DEVICE-W-8008","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-10 21:33:20","eu-vpn-gw-2","ap-southeast-1","DISCONNECTED","[1642974426]","7","selin","8236318","365","us","","6887","TLS","CiscoSecureAccessVPN","147.136.8.75","192.168.98.19","2025-08-10T21:09:07Z","Re-authentication","Android 14","5.1.2.42","ASA-5-109201","DEVICE-M-5685","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-20 16:13:02","us-vpn-gw-2","ap-southeast-1","CONNECTED","[649007533]","7","bob","8236318","365","us","","7617","IKEv2","CiscoSecureAccessVPN","171.51.238.54","192.168.45.153","","","Ubuntu 24.04","5.1.2.42","ASA-3-113015","DEVICE-W-3522","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-09 17:31:33","us-vpn-gw-1","ap-northeast-1","DISCONNECTED","[123150539]","7","charlie","8236318","365","us","","1539","TLS","CiscoSecureAccessVPN","150.51.54.48","192.168.213.118","2025-08-09T13:27:10Z","User Requested","Mac OS X 14.6.1","5.1.0.91","ASA-6-113039","DEVICE-W-4667","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-09 22:40:06","eu-vpn-gw-2","ap-northeast-1","CONNECTED","[350989536]","7","elif","8236318","365","us","","6834","TLS","CiscoSecureAccessVPN","44.166.224.67","10.10.15.100","","","Windows 11 23H2","5.1.0.91","ASA-5-109201","DEVICE-M-7615","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-08 08:27:52","hq-vpn-gw-1","ap-northeast-1","CONNECTED","[1597554508]","7","diana","8236318","365","us","","2074","TLS","CiscoSecureAccessVPN","71.146.49.24","192.168.92.107","","","Windows 11 23H2","5.0.03120","ASA-4-113019","DEVICE-M-4029","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-28 09:31:26","apac-vpn-gw-1","ap-northeast-1","DISCONNECTED","[1154844384]","7","enes","8236318","365","us","","4279","IKEv2","CiscoSecureAccessVPN","35.219.19.116","10.10.230.183","2025-07-28T07:33:15Z","User Requested","Android 14","5.1.2.42","ASA-6-113039","DEVICE-L-6692","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-12 16:52:46","eu-vpn-gw-2","eu-central-1","DISCONNECTED","[654773572]","7","yasmine","8236318","365","us","","5376","TLS","CiscoSecureAccessVPN","92.87.188.87","172.16.171.168","2025-08-12T13:29:36Z","Network Error","Android 14","5.0.03120","ASA-3-113015","DEVICE-M-4965","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-04 03:18:42","hq-vpn-gw-2","ap-southeast-1","DISCONNECTED","[965222016]","7","zach","8236318","365","us","","5728","TLS","CiscoSecureAccessVPN","6.92.102.151","10.10.233.115","2025-08-04T03:14:48Z","Admin Logout","Ubuntu 22.04","5.1.0.91","ASA-5-109201","DEVICE-W-7662","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-28 00:47:40","eu-vpn-gw-2","sa-east-1","FAILED","[1827368233]","7","quinn","8236318","365","us","","7802","IKEv2","CiscoSecureAccessVPN","212.194.35.51","172.16.134.227","","","Mac OS X 14.6.1","5.0.03120","ASA-5-109201","DEVICE-M-7321","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-07-25 03:23:27","us-vpn-gw-1","ap-southeast-1","DISCONNECTED","[1446013625]","7","ursula","8236318","365","us","","4105","IKEv2","CiscoSecureAccessVPN","110.31.60.55","10.10.91.83","2025-07-25T02:23:39Z","User Requested","Mac OS X 14.6.1","5.1.2.42","ASA-3-113015","DEVICE-L-6181","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-30 02:35:26","us-vpn-gw-2","sa-east-1","FAILED","[601892609]","7","can","8236318","365","us","","2206","TLS","CiscoSecureAccessVPN","96.33.170.82","192.168.117.97","","","Android 14","4.10.06079","ASA-3-113015","DEVICE-L-1044","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-07-20 03:57:51","us-vpn-gw-2","ap-northeast-1","CONNECTED","[147320520]","7","alice","8236318","365","us","","5926","IKEv2","CiscoSecureAccessVPN","130.112.158.211","192.168.2.157","","","Ubuntu 24.04","5.0.03120","ASA-3-113015","DEVICE-M-2391","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-17 16:31:44","hq-vpn-gw-1","eu-central-1","DISCONNECTED","[355383508]","7","elif","8236318","365","us","","5145","IKEv2","CiscoSecureAccessVPN","17.78.171.3","10.10.200.32","2025-08-17T09:17:38Z","User Requested","Mac OS X 13.6","4.10.06079","ASA-4-113019","DEVICE-M-6759","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-14 08:15:59","us-vpn-gw-1","ap-southeast-1","FAILED","[1181321272]","7","karen","8236318","365","us","","3601","IKEv2","CiscoSecureAccessVPN","181.154.138.115","10.10.28.111","","","Mac OS X 14.6.1","5.1.0.91","ASA-6-113039","DEVICE-W-6633","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-07-28 10:32:52","apac-vpn-gw-1","us-east-1","DISCONNECTED","[605833235]","7","gizem","8236318","365","us","","7367","TLS","CiscoSecureAccessVPN","125.70.197.140","172.16.109.216","2025-07-28T06:51:25Z","Admin Logout","iOS 17.5","4.10.06079","ASA-5-109201","DEVICE-L-8846","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-20 12:41:23","us-vpn-gw-1","ap-northeast-1","CONNECTED","[1948505320]","7","ursula","8236318","365","us","","6658","TLS","CiscoSecureAccessVPN","34.195.95.132","172.16.27.82","","","Mac OS X 13.6","5.0.03120","ASA-5-109201","DEVICE-W-8366","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-30 15:57:00","hq-vpn-gw-2","ap-northeast-1","CONNECTED","[1813963676]","7","judy","8236318","365","us","","6982","IKEv2","CiscoSecureAccessVPN","171.141.198.203","172.16.108.114","","","iOS 17.5","5.0.05040","ASA-6-113039","DEVICE-M-8019","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-01 18:27:55","us-vpn-gw-1","us-east-1","DISCONNECTED","[920907692]","7","selin","8236318","365","us","","1607","IKEv2","CiscoSecureAccessVPN","28.28.148.171","10.10.81.245","2025-08-01T13:07:48Z","Network Error","Windows 10 22H2","5.0.05040","ASA-3-113015","DEVICE-L-7629","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-05 14:20:41","latam-vpn-gw-1","us-west-2","DISCONNECTED","[1625162621]","7","peggy","8236318","365","us","","2800","IKEv2","CiscoSecureAccessVPN","42.164.156.194","10.10.17.252","2025-08-05T10:07:09Z","Admin Logout","iOS 17.5","5.0.05040","ASA-5-109201","DEVICE-W-8549","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-13 07:22:01","latam-vpn-gw-1","ap-southeast-1","CONNECTED","[1522072361]","7","enes","8236318","365","us","","6187","TLS","CiscoSecureAccessVPN","88.162.33.81","192.168.169.219","","","Ubuntu 22.04","5.0.05040","ASA-6-113039","DEVICE-W-7912","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-28 21:35:46","eu-vpn-gw-1","ap-northeast-1","FAILED","[512624606]","7","selin","8236318","365","us","","9299","TLS","CiscoSecureAccessVPN","122.51.31.34","192.168.114.56","","","Mac OS X 13.6","5.1.0.91","ASA-5-109201","DEVICE-W-4148","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-07-28 10:33:52","apac-vpn-gw-1","us-west-2","DISCONNECTED","[986548462]","7","ivan","8236318","365","us","","2521","IKEv2","CiscoSecureAccessVPN","145.134.241.41","192.168.82.15","2025-07-28T04:17:10Z","Re-authentication","Windows 10 22H2","5.1.0.91","ASA-3-113015","DEVICE-L-5868","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-29 17:06:11","apac-vpn-gw-1","sa-east-1","CONNECTED","[1007067822]","7","selin","8236318","365","us","","1209","IKEv2","CiscoSecureAccessVPN","7.98.38.14","172.16.14.52","","","Ubuntu 22.04","5.0.05040","ASA-6-113039","DEVICE-L-5105","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-11 20:31:32","hq-vpn-gw-2","sa-east-1","FAILED","[393974501]","7","frank","8236318","365","us","","4541","TLS","CiscoSecureAccessVPN","40.129.211.215","10.10.67.177","","","Windows 11 23H2","5.0.05040","ASA-4-113019","DEVICE-L-9401","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-07-25 22:18:22","us-vpn-gw-1","eu-central-1","CONNECTED","[227385981]","7","alice","8236318","365","us","","6527","TLS","CiscoSecureAccessVPN","123.54.134.184","172.16.195.245","","","Ubuntu 22.04","5.1.2.42","ASA-5-109201","DEVICE-L-7631","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-13 14:29:04","us-vpn-gw-2","eu-central-1","DISCONNECTED","[157518313]","7","wendy","8236318","365","us","","7232","IKEv2","CiscoSecureAccessVPN","17.158.88.210","172.16.112.49","2025-08-13T11:53:55Z","Idle Timeout","Windows 11 23H2","5.1.0.91","ASA-6-113039","DEVICE-L-9691","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-07 16:15:11","us-vpn-gw-1","sa-east-1","DISCONNECTED","[1443771357]","7","zach","8236318","365","us","","4043","TLS","CiscoSecureAccessVPN","204.209.243.111","172.16.219.46","2025-08-07T11:02:14Z","User Requested","Windows 11 23H2","4.10.06079","ASA-5-109201","DEVICE-L-9993","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-26 22:15:18","eu-vpn-gw-1","ap-southeast-1","CONNECTED","[1901358657]","7","quinn","8236318","365","us","","5241","IKEv2","CiscoSecureAccessVPN","111.125.134.107","172.16.23.212","","","Android 14","4.10.06079","ASA-6-113039","DEVICE-M-6309","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-24 21:55:13","us-vpn-gw-2","sa-east-1","CONNECTED","[1533923056]","7","zach","8236318","365","us","","2007","IKEv2","CiscoSecureAccessVPN","50.212.195.129","10.10.186.69","","","Windows 10 22H2","5.0.05040","ASA-3-113015","DEVICE-M-5514","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-15 08:26:53","hq-vpn-gw-1","eu-west-1","CONNECTED","[923183858]","7","wendy","8236318","365","us","","1855","IKEv2","CiscoSecureAccessVPN","191.28.147.25","10.10.167.105","","","Windows 11 23H2","5.1.0.91","ASA-6-113039","DEVICE-L-9655","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-01 21:53:41","us-vpn-gw-2","us-west-2","DISCONNECTED","[1022651533]","7","eve","8236318","365","us","","4470","TLS","CiscoSecureAccessVPN","69.83.213.73","192.168.140.148","2025-08-01T14:08:25Z","User Requested","Mac OS X 14.6.1","4.10.06079","ASA-3-113015","DEVICE-W-1793","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-15 03:10:37","apac-vpn-gw-1","us-east-1","DISCONNECTED","[1854494603]","7","quinn","8236318","365","us","","7753","IKEv2","CiscoSecureAccessVPN","9.229.27.160","172.16.118.246","2025-08-14T23:43:21Z","Re-authentication","Ubuntu 24.04","5.0.05040","ASA-6-113039","DEVICE-L-5908","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-13 07:58:58","eu-vpn-gw-1","us-east-1","DISCONNECTED","[1980345162]","7","ayse","8236318","365","us","","6700","TLS","CiscoSecureAccessVPN","163.217.215.122","192.168.203.143","2025-08-13T04:23:21Z","User Requested","iOS 17.5","5.0.05040","ASA-3-113015","DEVICE-W-9050","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-27 16:16:30","apac-vpn-gw-1","eu-west-1","FAILED","[1364306470]","7","bob","8236318","365","us","","6294","TLS","CiscoSecureAccessVPN","18.138.17.53","192.168.29.16","","","Mac OS X 14.6.1","4.10.06079","ASA-5-109201","DEVICE-W-2920","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-11 00:06:31","hq-vpn-gw-1","sa-east-1","FAILED","[1513034893]","7","quinn","8236318","365","us","","8141","TLS","CiscoSecureAccessVPN","183.108.6.200","192.168.64.12","","","iOS 17.5","5.1.0.91","ASA-3-113015","DEVICE-M-8632","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-07-31 22:16:22","eu-vpn-gw-2","us-east-1","FAILED","[589127166]","7","leo","8236318","365","us","","4949","TLS","CiscoSecureAccessVPN","133.185.108.46","192.168.129.211","","","Ubuntu 24.04","5.1.2.42","ASA-4-113019","DEVICE-L-6370","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-07-22 08:07:17","us-vpn-gw-1","eu-west-1","CONNECTED","[123912586]","7","elif","8236318","365","us","","1905","TLS","CiscoSecureAccessVPN","72.94.170.12","192.168.180.36","","","iOS 17.5","5.0.05040","ASA-5-109201","DEVICE-L-2338","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-25 19:35:32","eu-vpn-gw-2","sa-east-1","CONNECTED","[664775129]","7","berfin","8236318","365","us","","9571","IKEv2","CiscoSecureAccessVPN","92.181.105.76","10.10.10.141","","","Android 14","5.0.05040","ASA-3-113015","DEVICE-W-4842","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-18 02:47:51","us-vpn-gw-2","us-east-1","CONNECTED","[1296429731]","7","zach","8236318","365","us","","9996","IKEv2","CiscoSecureAccessVPN","212.24.203.155","172.16.163.78","","","Mac OS X 13.6","5.0.03120","ASA-6-113039","DEVICE-W-1889","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-02 04:03:39","eu-vpn-gw-1","eu-central-1","DISCONNECTED","[841549584]","7","ursula","8236318","365","us","","5728","IKEv2","CiscoSecureAccessVPN","184.129.183.236","172.16.223.52","2025-08-01T23:39:44Z","Network Error","Mac OS X 14.6.1","4.10.06079","ASA-3-113015","DEVICE-W-9226","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-11 07:47:34","us-vpn-gw-1","eu-central-1","DISCONNECTED","[198643229]","7","rick","8236318","365","us","","2076","TLS","CiscoSecureAccessVPN","221.208.246.247","192.168.63.59","2025-08-11T04:06:31Z","Network Error","Android 14","5.1.2.42","ASA-5-109201","DEVICE-M-7917","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-17 07:57:01","hq-vpn-gw-1","eu-central-1","DISCONNECTED","[266487069]","7","victor","8236318","365","us","","5362","TLS","CiscoSecureAccessVPN","22.90.149.3","10.10.27.231","2025-08-17T04:25:21Z","User Requested","Mac OS X 14.6.1","5.1.0.91","ASA-5-109201","DEVICE-M-4129","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-27 06:36:44","eu-vpn-gw-1","ap-northeast-1","DISCONNECTED","[1683126912]","7","diana","8236318","365","us","","8107","IKEv2","CiscoSecureAccessVPN","15.163.91.36","10.10.108.217","2025-07-26T23:21:20Z","Re-authentication","Windows 10 22H2","5.1.2.42","ASA-6-113039","DEVICE-M-1396","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-30 15:17:19","eu-vpn-gw-1","ap-southeast-1","FAILED","[530347009]","7","peggy","8236318","365","us","","2627","TLS","CiscoSecureAccessVPN","141.193.40.246","172.16.97.141","","","Mac OS X 14.6.1","5.0.03120","ASA-5-109201","DEVICE-L-7697","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-02 17:51:19","eu-vpn-gw-1","eu-west-1","DISCONNECTED","[1652619947]","7","ahmet","8236318","365","us","","7395","TLS","CiscoSecureAccessVPN","214.241.173.168","172.16.92.204","2025-08-02T12:21:30Z","Re-authentication","Android 14","5.0.05040","ASA-4-113019","DEVICE-W-2412","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-22 18:07:36","hq-vpn-gw-2","eu-central-1","DISCONNECTED","[1113299764]","7","wendy","8236318","365","us","","4215","IKEv2","CiscoSecureAccessVPN","84.12.220.87","192.168.120.195","2025-07-22T12:58:35Z","Re-authentication","Mac OS X 13.6","4.10.06079","ASA-6-113039","DEVICE-W-4728","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-02 11:58:27","apac-vpn-gw-1","sa-east-1","FAILED","[109146998]","7","selin","8236318","365","us","","5508","IKEv2","CiscoSecureAccessVPN","11.130.147.239","192.168.63.164","","","iOS 17.5","5.0.03120","ASA-3-113015","DEVICE-L-5853","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-07-28 19:43:17","eu-vpn-gw-1","ap-northeast-1","DISCONNECTED","[1292601238]","7","peggy","8236318","365","us","","7131","IKEv2","CiscoSecureAccessVPN","123.41.89.26","192.168.140.176","2025-07-28T18:53:03Z","Re-authentication","iOS 17.5","5.0.05040","ASA-3-113015","DEVICE-L-7165","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-29 03:12:30","eu-vpn-gw-2","eu-central-1","FAILED","[1141792964]","7","burak","8236318","365","us","","7970","IKEv2","CiscoSecureAccessVPN","175.101.147.110","172.16.229.251","","","Android 14","4.10.06079","ASA-4-113019","DEVICE-L-7257","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-11 13:49:16","hq-vpn-gw-2","eu-central-1","DISCONNECTED","[116340098]","7","baran","8236318","365","us","","5464","TLS","CiscoSecureAccessVPN","180.41.222.50","10.10.228.160","2025-08-11T13:34:18Z","Re-authentication","Windows 11 23H2","5.1.2.42","ASA-3-113015","DEVICE-M-7395","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
