# Timestamp|LogType|Server/Origin|Protocol|Source|Destination|Action|Rule/FQDN|BytesSent|BytesRecv|User/TrafficSource|Auth/Country|Policy
2025-08-15 03:58:10|TMG|SRV-DB11|UDP|192.168.76.78:4500|143.42.185.22:1194|DENY|UDP-BLOCK-604|124|159|admin11|NTLM|CRITICAL
2025-07-27 21:58:55|TMG|SRV-DC2|TCP|10.146.54.47:22|209.153.52.80:3389|ALLOW|TCP-ACCESS-921|4614|319|guest8089|ANON|CRITICAL
2025-08-15 02:23:37|TMG|SRV-WEB15|TCP|10.152.82.128:22|155.182.178.244:8080|DENY|TCP-BLOCK-745|9824|2132|svc-web15|NTLM|HIGH
2025-07-28 09:10:46|TMG|SRV-WEB1|TCP|10.253.44.113:8443|172.17.34.250:22|DENY|TCP-BLOCK-523|3521|3202|svc-db3|KERBEROS|HIGH
2025-07-28 17:54:45|TMG|SRV-DB3|TCP|192.168.191.240:443|141.78.26.168:22|ALLOW|TCP-ACCESS-886|3153|4679|guest9504|ANON|MEDIUM
2025-07-29 10:53:24|TMG|SRV-APP9|UDP|10.175.169.100:500|99.156.154.8:161|DENY|UDP-BLOCK-491|8811|585|DOMAIN\user84|NTLM|LOW
2025-07-26 19:21:22|TMG|SRV-DB6|ICMP|192.168.40.125|69.85.183.109|ALLOW|ALLOW-7033|6526|3264|svc-app13|AUTH|LOW
2025-08-17 05:03:25|TMG|SRV-APP11|ICMP|10.88.165.126|10.40.126.135|DENY|ICMP-BLOCK-100|3121|1147|admin9|KERBEROS|LOW
2025-08-05 02:38:02|TMG|SRV-WEB19|ICMP|192.168.217.18|90.111.131.147|DENY|ICMP-BLOCK-124|5203|838|DOMAIN\user84|KERBEROS|MEDIUM
2025-08-05 01:45:33|TMG|SRV-APP10|UDP|172.23.229.201:500|172.21.105.194:53|ALLOW|ALLOW-4799|5021|2646|admin3|AUTH|MEDIUM
2025-08-17 06:10:33|TMG|SRV-DB1|TCP|192.168.147.145:8443|182.143.143.167:3389|ALLOW|TCP-ACCESS-805|2709|4166|svc-web8|AUTH|HIGH
2025-07-27 06:01:22|TMG|SRV-APP19|TCP|10.57.225.160:3389|10.241.151.66:8443|DENY|TCP-BLOCK-786|8084|156|admin5|KERBEROS|LOW
2025-07-21 09:23:38|TMG|SRV-DB8|UDP|172.17.188.56:123|164.157.178.118:500|ALLOW|ALLOW-6795|1043|4994|svc-web4|AUTH|LOW
2025-08-09 20:23:21|TMG|SRV-WEB18|ICMP|172.31.42.202|172.10.50.188|DENY|ICMP-BLOCK-550|8087|4722|DOMAIN\user31|NTLM|MEDIUM
2025-07-20 19:32:29|TMG|SRV-WEB6|ICMP|172.27.217.132|10.5.117.90|ALLOW|ALLOW-9120|8680|1091|svc-web11|AUTH|CRITICAL
2025-07-27 21:03:35|TMG|SRV-DB11|UDP|172.19.155.223:161|139.222.229.227:1194|DENY|UDP-BLOCK-284|7877|17|admin14|NTLM|HIGH
2025-08-13 21:16:26|TMG|SRV-DB14|UDP|192.168.15.203:123|172.29.177.117:4500|DENY|UDP-BLOCK-192|8833|3588|guest6837|ANON|CRITICAL
2025-08-12 21:27:56|TMG|SRV-DC15|ICMP|192.168.91.108|10.5.42.253|ALLOW|ALLOW-1462|513|3978|DOMAIN\user46|NTLM|MEDIUM
2025-08-11 08:08:05|TMG|SRV-WEB16|UDP|172.23.136.41:53|190.73.207.207:53|ALLOW|UDP-ACCESS-343|8167|2811|DOMAIN\user76|AUTH|LOW
2025-08-18 16:36:20|TMG|SRV-DC18|UDP|192.168.122.191:161|192.168.244.239:53|ALLOW|ALLOW-8060|5304|3647|svc-web14|NTLM|LOW
2025-07-28 02:47:58|TMG|SRV-WEB15|ICMP|172.21.151.116|232.237.145.129|ALLOW|ICMP-ACCESS-552|5794|916|svc-web8|AUTH|CRITICAL
2025-07-22 06:22:04|TMG|SRV-DB14|UDP|10.252.13.154:123|254.71.37.22:123|DENY|UDP-BLOCK-754|5395|2268|guest3182|ANON|CRITICAL
2025-07-21 16:56:33|TMG|SRV-DC11|TCP|172.26.157.169:443|172.24.125.50:80|DENY|TCP-BLOCK-968|6518|3079|guest9877|ANON|MEDIUM
2025-08-02 00:55:14|TMG|SRV-DB4|UDP|172.16.55.209:123|118.135.25.175:1194|DENY|UDP-BLOCK-873|4858|3532|admin12|KERBEROS|CRITICAL
2025-07-29 09:06:30|TMG|SRV-WEB16|ICMP|172.21.88.202|101.184.138.143|DENY|ICMP-BLOCK-725|6850|165|guest9654|ANON|HIGH
2025-07-28 17:43:21|TMG|SRV-WEB15|UDP|10.119.253.186:53|100.81.137.41:123|DENY|UDP-BLOCK-630|3559|1863|DOMAIN\user72|NTLM|HIGH
2025-08-05 11:55:00|TMG|SRV-APP7|ICMP|10.233.145.95|212.66.48.109|ALLOW|ICMP-ACCESS-731|6908|2655|admin4|KERBEROS|HIGH
2025-08-13 12:15:29|TMG|SRV-DC8|ICMP|10.205.237.44|156.236.177.131|ALLOW|ALLOW-1348|7856|2672|guest6022|ANON|LOW
2025-08-18 22:28:30|TMG|SRV-DC17|ICMP|192.168.2.174|94.41.139.216|DENY|ICMP-BLOCK-462|3272|1329|svc-web2|NTLM|MEDIUM
2025-08-08 08:48:28|TMG|SRV-DC12|UDP|10.46.30.30:161|81.64.4.171:123|ALLOW|UDP-ACCESS-195|6731|4212|DOMAIN\user99|NTLM|HIGH
2025-08-14 21:43:49|TMG|SRV-DB6|ICMP|192.168.18.132|3.139.174.45|DENY|ICMP-BLOCK-556|4793|2880|admin11|KERBEROS|CRITICAL
2025-08-04 04:48:32|TMG|SRV-WEB15|ICMP|192.168.37.54|235.105.77.228|DENY|ICMP-BLOCK-970|5972|4729|guest2530|ANON|LOW
2025-08-14 07:01:04|TMG|SRV-WEB2|TCP|10.247.225.189:8080|200.139.248.128:443|DENY|TCP-BLOCK-923|9433|482|svc-web6|NTLM|CRITICAL
2025-07-20 09:15:20|TMG|SRV-DC10|UDP|192.168.98.10:123|253.32.60.130:53|ALLOW|UDP-ACCESS-554|6993|1562|guest8993|ANON|CRITICAL
2025-07-20 05:19:14|TMG|SRV-APP15|ICMP|172.29.223.7|202.58.1.164|DENY|ICMP-BLOCK-900|6789|3875|guest1037|ANON|MEDIUM
2025-07-28 22:03:30|TMG|SRV-DC8|ICMP|192.168.82.69|159.242.178.231|DENY|ICMP-BLOCK-429|8931|1015|svc-web12|KERBEROS|MEDIUM
2025-08-07 16:45:39|TMG|SRV-DC17|TCP|172.21.157.195:8080|192.168.151.224:80|ALLOW|TCP-ACCESS-774|9884|2642|admin10|KERBEROS|HIGH
2025-08-08 00:33:29|TMG|SRV-WEB9|TCP|172.29.150.134:8443|230.193.108.196:3389|DENY|TCP-BLOCK-952|1017|1059|admin1|AUTH|LOW
2025-08-18 01:12:05|TMG|SRV-APP3|TCP|10.131.226.242:22|10.37.56.243:22|ALLOW|ALLOW-7936|7176|1169|guest2188|ANON|MEDIUM
2025-08-15 04:53:20|TMG|SRV-DB4|UDP|192.168.29.86:3478|176.210.214.98:161|ALLOW|ALLOW-1534|5441|2803|DOMAIN\user81|AUTH|MEDIUM
2025-08-12 16:16:26|TMG|SRV-DB14|ICMP|10.52.0.233|238.179.103.122|DENY|ICMP-BLOCK-765|1855|1137|DOMAIN\user64|AUTH|MEDIUM
2025-07-26 18:07:35|TMG|SRV-WEB19|UDP|10.11.52.12:500|143.216.108.63:123|DENY|UDP-BLOCK-744|5660|2441|guest8390|ANON|HIGH
2025-07-21 22:20:51|TMG|SRV-WEB2|UDP|172.16.38.135:500|10.33.209.194:1194|DENY|UDP-BLOCK-551|1557|1075|guest7735|ANON|MEDIUM
2025-07-30 16:43:52|TMG|SRV-WEB20|ICMP|10.79.156.34|67.214.250.1|DENY|ICMP-BLOCK-676|8962|2678|svc-db4|AUTH|MEDIUM
2025-08-16 15:14:04|TMG|SRV-DB14|TCP|192.168.70.185:80|221.194.43.230:8443|DENY|TCP-BLOCK-439|4783|1665|guest2151|ANON|MEDIUM
2025-08-14 04:50:01|TMG|SRV-WEB2|UDP|192.168.52.46:4500|87.3.28.92:500|DENY|UDP-BLOCK-396|4226|1007|DOMAIN\user19|NTLM|LOW
2025-07-24 16:58:37|TMG|SRV-DB8|TCP|192.168.78.148:8080|114.12.63.42:80|ALLOW|ALLOW-3895|8826|4946|DOMAIN\user16|NTLM|HIGH
2025-07-20 13:11:42|TMG|SRV-DC11|TCP|192.168.42.215:443|192.168.130.193:22|DENY|TCP-BLOCK-824|3269|4669|svc-app10|NTLM|HIGH
2025-08-04 09:24:34|TMG|SRV-DB13|ICMP|10.68.246.29|20.140.36.16|DENY|ICMP-BLOCK-722|4105|165|guest4694|ANON|CRITICAL
2025-07-27 03:18:01|TMG|SRV-DB15|TCP|10.231.99.171:8443|91.39.248.121:443|ALLOW|TCP-ACCESS-272|9843|3096|svc-db13|NTLM|HIGH
2025-08-04 18:48:01|TMG|SRV-WEB8|ICMP|172.27.102.172|10.232.99.33|DENY|ICMP-BLOCK-470|792|2816|guest6744|ANON|CRITICAL
2025-07-24 13:30:49|TMG|SRV-DB4|UDP|10.152.161.169:53|18.14.132.179:500|ALLOW|UDP-ACCESS-726|8964|4481|DOMAIN\user81|KERBEROS|MEDIUM
2025-07-23 14:35:51|TMG|SRV-APP13|ICMP|10.139.166.5|143.178.244.99|ALLOW|ICMP-ACCESS-160|1594|595|svc-web1|KERBEROS|HIGH
2025-07-23 15:48:45|TMG|SRV-APP16|UDP|10.191.91.6:500|149.221.226.36:4500|ALLOW|ALLOW-1162|523|2780|guest3079|ANON|CRITICAL
2025-08-08 01:55:00|TMG|SRV-APP11|UDP|172.26.108.143:4500|10.148.131.53:500|ALLOW|UDP-ACCESS-207|7337|2934|svc-db8|AUTH|LOW
2025-08-13 22:22:34|TMG|SRV-DB8|UDP|192.168.109.3:53|105.220.104.74:4500|ALLOW|UDP-ACCESS-560|8887|3556|DOMAIN\user82|NTLM|HIGH
2025-08-10 13:55:41|TMG|SRV-DC18|UDP|10.98.0.157:4500|67.150.16.30:1194|DENY|UDP-BLOCK-718|174|3291|svc-db7|NTLM|HIGH
2025-08-03 12:14:22|TMG|SRV-WEB5|UDP|192.168.157.47:4500|192.168.79.217:161|DENY|UDP-BLOCK-868|7268|3561|DOMAIN\user41|NTLM|LOW
2025-08-18 00:06:44|TMG|SRV-APP14|TCP|172.17.47.51:80|156.215.175.118:22|DENY|TCP-BLOCK-258|7078|2945|guest6041|ANON|CRITICAL
2025-08-15 13:22:51|TMG|SRV-DB15|UDP|192.168.69.127:53|237.18.145.24:53|ALLOW|UDP-ACCESS-753|8059|1765|DOMAIN\user61|KERBEROS|MEDIUM
2025-08-07 21:24:08|TMG|SRV-DC18|ICMP|192.168.101.124|168.189.242.42|DENY|ICMP-BLOCK-515|4965|384|guest8212|ANON|CRITICAL
2025-08-13 09:22:04|TMG|SRV-DC18|TCP|172.23.163.252:8443|154.23.93.16:80|DENY|TCP-BLOCK-724|879|2231|guest1815|ANON|MEDIUM
2025-07-24 12:42:12|TMG|SRV-WEB12|UDP|192.168.213.16:1194|251.67.75.183:1194|DENY|UDP-BLOCK-811|2998|408|guest1900|ANON|CRITICAL
2025-08-16 00:12:06|TMG|SRV-DB13|ICMP|192.168.102.162|83.149.9.228|ALLOW|ICMP-ACCESS-449|5083|748|admin5|KERBEROS|CRITICAL
2025-07-21 00:20:51|TMG|SRV-WEB4|ICMP|10.238.149.76|4.171.96.171|ALLOW|ICMP-ACCESS-177|493|559|guest5090|ANON|HIGH
2025-08-09 21:46:14|TMG|SRV-WEB9|ICMP|172.24.177.106|128.161.90.70|DENY|ICMP-BLOCK-120|9753|1093|admin6|AUTH|MEDIUM
2025-07-31 06:07:21|TMG|SRV-DB14|TCP|10.236.236.74:8080|108.21.39.18:80|DENY|TCP-BLOCK-514|3175|1572|admin6|NTLM|LOW
2025-08-18 10:44:03|TMG|SRV-WEB4|UDP|172.19.229.40:3478|10.2.149.36:53|DENY|UDP-BLOCK-814|4005|3663|guest8089|ANON|HIGH
2025-07-31 13:50:50|TMG|SRV-APP16|UDP|172.27.202.3:4500|237.250.43.89:4500|ALLOW|UDP-ACCESS-360|2932|3325|svc-app7|NTLM|LOW
2025-07-28 16:24:39|TMG|SRV-APP18|UDP|10.79.165.93:53|172.83.68.244:4500|ALLOW|ALLOW-4382|6650|146|DOMAIN\user54|KERBEROS|CRITICAL
2025-07-25 13:11:31|TMG|SRV-WEB13|ICMP|10.206.204.86|227.55.71.55|DENY|ICMP-BLOCK-730|6772|3263|svc-app15|KERBEROS|LOW
2025-08-18 22:38:06|TMG|SRV-DC7|TCP|192.168.200.56:3389|81.82.56.90:22|ALLOW|ALLOW-9016|9753|1839|svc-db1|NTLM|MEDIUM
2025-08-10 19:50:26|TMG|SRV-APP14|TCP|192.168.67.169:22|172.22.184.69:8080|DENY|TCP-BLOCK-216|6830|1281|DOMAIN\user95|KERBEROS|HIGH
2025-08-04 07:13:26|TMG|SRV-DC16|ICMP|172.30.108.25|193.193.73.41|DENY|ICMP-BLOCK-607|1071|1134|svc-db1|NTLM|HIGH
2025-07-26 08:47:27|TMG|SRV-APP13|ICMP|10.134.247.96|17.145.240.55|DENY|ICMP-BLOCK-224|1412|3002|DOMAIN\user74|AUTH|HIGH
2025-08-11 05:15:45|TMG|SRV-DC12|UDP|172.31.110.114:123|253.8.104.1:500|DENY|UDP-BLOCK-755|506|189|guest3295|ANON|MEDIUM
2025-08-16 20:48:03|TMG|SRV-DC7|TCP|172.17.8.28:8443|192.168.52.245:22|DENY|TCP-BLOCK-186|9697|1037|guest5561|ANON|LOW
2025-07-22 07:26:19|TMG|SRV-DB5|ICMP|10.223.184.152|90.55.104.139|ALLOW|ICMP-ACCESS-302|8109|629|DOMAIN\user95|AUTH|CRITICAL
2025-07-25 08:57:40|TMG|SRV-DC11|TCP|192.168.52.168:8443|245.185.75.38:8443|DENY|TCP-BLOCK-800|6804|16|DOMAIN\user97|NTLM|MEDIUM
2025-08-03 08:03:58|TMG|SRV-WEB7|ICMP|172.26.128.182|127.114.14.112|DENY|ICMP-BLOCK-278|9667|2184|guest4258|ANON|HIGH
2025-07-28 21:41:45|TMG|SRV-WEB18|UDP|192.168.21.235:161|68.155.179.204:161|ALLOW|ALLOW-7376|9718|3567|DOMAIN\user48|KERBEROS|MEDIUM
2025-07-27 08:30:12|TMG|SRV-DB11|ICMP|10.239.78.75|192.168.186.88|DENY|ICMP-BLOCK-569|1978|1169|DOMAIN\user48|NTLM|LOW
2025-08-17 22:01:22|TMG|SRV-APP7|UDP|192.168.54.157:53|169.77.113.112:123|ALLOW|UDP-ACCESS-211|3080|3078|admin8|AUTH|CRITICAL
2025-07-25 02:24:02|TMG|SRV-DB17|ICMP|172.30.227.225|172.24.23.10|DENY|ICMP-BLOCK-633|8834|4627|DOMAIN\user89|KERBEROS|MEDIUM
2025-07-21 13:29:05|TMG|SRV-WEB8|TCP|172.21.152.226:8080|12.110.191.45:8443|DENY|TCP-BLOCK-122|9396|2425|svc-app7|NTLM|HIGH
2025-08-09 21:18:41|TMG|SRV-APP11|TCP|172.27.86.166:80|87.58.249.76:8443|DENY|TCP-BLOCK-777|5185|3863|DOMAIN\user61|AUTH|MEDIUM
2025-07-26 17:52:30|TMG|SRV-APP10|UDP|10.147.237.188:53|219.19.209.87:4500|ALLOW|UDP-ACCESS-233|2133|4290|DOMAIN\user26|NTLM|MEDIUM
2025-08-03 02:48:01|TMG|SRV-WEB3|TCP|172.20.126.183:443|76.17.245.47:22|DENY|TCP-BLOCK-633|5743|2492|DOMAIN\user1|KERBEROS|HIGH
2025-07-28 19:30:43|TMG|SRV-DB7|ICMP|10.169.56.171|63.184.84.103|ALLOW|ALLOW-3878|9822|3451|admin8|AUTH|HIGH
2025-07-22 23:40:50|TMG|SRV-APP7|UDP|10.95.255.95:4500|172.27.38.220:123|ALLOW|UDP-ACCESS-872|2763|4569|svc-web10|AUTH|MEDIUM
2025-08-15 02:17:09|TMG|SRV-DC7|ICMP|10.128.55.116|53.142.127.37|DENY|ICMP-BLOCK-252|1174|1862|guest9058|ANON|HIGH
2025-07-29 18:20:40|TMG|SRV-DB14|TCP|172.26.198.96:22|58.71.147.68:8080|DENY|TCP-BLOCK-194|5704|3586|admin3|KERBEROS|CRITICAL
2025-08-06 19:00:41|TMG|SRV-WEB14|ICMP|10.177.120.20|131.219.132.1|ALLOW|ICMP-ACCESS-658|1905|1378|admin14|KERBEROS|HIGH
2025-08-11 00:15:00|TMG|SRV-DC8|ICMP|192.168.54.14|111.1.102.94|DENY|ICMP-BLOCK-404|4581|1290|guest6932|ANON|LOW
2025-08-05 12:04:22|TMG|SRV-DB9|UDP|172.25.63.218:3478|235.118.40.251:500|ALLOW|ALLOW-4746|3933|2197|DOMAIN\user99|KERBEROS|CRITICAL
2025-07-26 13:36:24|TMG|SRV-WEB15|ICMP|192.168.240.53|59.73.197.189|ALLOW|ALLOW-5138|5941|1095|svc-app13|NTLM|HIGH
2025-07-30 22:04:21|TMG|SRV-APP12|TCP|172.23.194.72:22|63.103.140.62:8443|DENY|TCP-BLOCK-448|7069|828|guest3555|ANON|LOW
2025-07-24 21:23:40|TMG|SRV-DB13|ICMP|172.28.248.113|70.242.217.64|DENY|ICMP-BLOCK-298|3929|1541|DOMAIN\user8|NTLM|MEDIUM
2025-07-22 10:46:50|TMG|SRV-DC12|TCP|10.150.166.163:80|181.39.53.254:8443|DENY|TCP-BLOCK-558|8135|4999|DOMAIN\user64|KERBEROS|LOW
2025-08-04 09:50:58|TMG|SRV-DC8|ICMP|192.168.154.96|155.55.168.63|DENY|ICMP-BLOCK-483|3797|236|DOMAIN\user64|NTLM|CRITICAL
2025-08-14 17:07:11|TMG|SRV-DB7|TCP|192.168.193.127:8080|38.128.237.17:22|ALLOW|TCP-ACCESS-445|5310|701|svc-app2|NTLM|LOW
2025-08-01 03:18:38|TMG|SRV-WEB5|UDP|10.81.176.49:1194|112.117.82.217:123|ALLOW|UDP-ACCESS-443|209|2459|svc-web5|AUTH|HIGH
2025-08-11 07:17:21|TMG|SRV-WEB8|ICMP|10.213.43.184|239.21.174.248|DENY|ICMP-BLOCK-711|8536|905|DOMAIN\user26|NTLM|HIGH
2025-08-10 00:23:17|TMG|SRV-WEB16|TCP|192.168.136.86:8080|172.18.156.105:8080|DENY|TCP-BLOCK-917|4286|2050|admin11|NTLM|HIGH
2025-08-01 18:14:16|TMG|SRV-DB19|TCP|192.168.237.3:8080|56.159.126.37:8080|ALLOW|TCP-ACCESS-500|2152|3456|guest3170|ANON|HIGH
2025-08-03 19:42:16|TMG|SRV-APP18|UDP|10.81.248.130:1194|218.6.160.53:123|DENY|UDP-BLOCK-145|2411|221|admin10|KERBEROS|LOW
2025-07-27 13:38:35|TMG|SRV-WEB4|ICMP|172.16.153.241|205.117.158.142|DENY|ICMP-BLOCK-506|5922|4615|svc-app9|AUTH|MEDIUM
2025-07-26 07:48:26|TMG|SRV-APP2|TCP|172.23.204.62:22|192.168.59.51:22|DENY|TCP-BLOCK-456|8134|1716|guest1001|ANON|HIGH
2025-07-31 02:43:33|TMG|SRV-APP4|UDP|10.53.246.123:3478|216.180.252.210:500|ALLOW|UDP-ACCESS-402|7851|1515|admin9|NTLM|LOW
2025-08-13 05:39:29|TMG|SRV-APP8|TCP|10.71.216.23:3389|6.8.78.181:8080|ALLOW|ALLOW-6902|3645|1004|admin9|KERBEROS|LOW
2025-08-06 12:22:41|TMG|SRV-DC5|TCP|10.120.1.41:22|218.112.2.81:80|DENY|TCP-BLOCK-407|9606|1098|DOMAIN\user84|KERBEROS|HIGH
2025-08-16 00:13:22|TMG|SRV-DB13|UDP|10.174.164.154:123|228.55.236.24:3478|DENY|UDP-BLOCK-289|134|2528|DOMAIN\user100|KERBEROS|HIGH
2025-08-01 23:51:56|TMG|SRV-DC17|UDP|10.117.85.9:53|192.168.220.79:53|ALLOW|ALLOW-8103|9873|2714|svc-db10|AUTH|LOW
2025-07-30 12:55:16|TMG|SRV-DC13|UDP|172.23.185.97:500|3.254.14.101:3478|ALLOW|ALLOW-5136|487|2140|guest5616|ANON|CRITICAL
2025-07-24 12:02:37|TMG|SRV-DC14|UDP|10.155.199.3:4500|161.82.70.125:4500|DENY|UDP-BLOCK-489|1948|3942|guest9095|ANON|LOW
2025-08-13 04:50:44|TMG|SRV-DC15|UDP|192.168.25.224:3478|1.168.112.230:4500|ALLOW|UDP-ACCESS-771|9814|636|guest7029|ANON|HIGH
2025-08-14 09:59:40|TMG|SRV-DB1|TCP|192.168.12.23:80|192.168.1.14:22|ALLOW|ALLOW-4914|325|480|svc-db4|NTLM|HIGH
2025-08-04 18:20:33|TMG|SRV-WEB11|ICMP|192.168.171.149|173.7.214.36|DENY|ICMP-BLOCK-546|2183|119|svc-app12|KERBEROS|HIGH
2025-08-12 14:13:17|TMG|SRV-DB18|ICMP|172.30.65.6|143.32.241.76|ALLOW|ALLOW-3543|8864|4975|svc-app14|NTLM|MEDIUM
2025-08-18 12:45:26|TMG|SRV-DB2|TCP|192.168.210.4:80|28.212.90.127:80|DENY|TCP-BLOCK-976|179|4371|guest9396|ANON|CRITICAL
2025-07-30 22:55:16|TMG|SRV-DC18|ICMP|172.23.110.150|48.36.29.170|DENY|ICMP-BLOCK-633|1123|2291|DOMAIN\user21|NTLM|HIGH
2025-07-22 02:36:30|TMG|SRV-DB4|ICMP|192.168.246.33|189.90.154.151|ALLOW|ALLOW-7165|1039|1536|DOMAIN\user12|AUTH|CRITICAL
2025-07-27 02:10:19|TMG|SRV-WEB11|TCP|192.168.83.130:3389|167.41.191.184:80|DENY|TCP-BLOCK-251|5518|1459|admin14|AUTH|CRITICAL
2025-08-09 12:00:33|TMG|SRV-DC6|ICMP|172.17.180.206|32.11.155.161|DENY|ICMP-BLOCK-394|3916|4870|svc-web12|NTLM|HIGH
2025-08-04 14:40:38|TMG|SRV-DB20|ICMP|192.168.68.173|26.194.10.162|ALLOW|ICMP-ACCESS-702|8000|2960|svc-db13|AUTH|LOW
2025-08-12 07:18:28|TMG|SRV-WEB19|ICMP|192.168.56.96|192.168.168.93|DENY|ICMP-BLOCK-774|7241|1271|admin10|NTLM|LOW
2025-07-28 19:20:54|TMG|SRV-DB12|ICMP|172.26.31.98|25.96.111.103|DENY|ICMP-BLOCK-129|8431|4152|guest5294|ANON|HIGH
2025-07-23 18:55:20|TMG|SRV-DB20|ICMP|172.16.128.86|236.234.255.167|DENY|ICMP-BLOCK-523|3069|312|admin19|AUTH|MEDIUM
2025-08-13 03:48:34|TMG|SRV-DB18|UDP|172.19.155.214:53|214.237.209.143:1194|DENY|UDP-BLOCK-662|5189|3494|svc-app6|KERBEROS|HIGH
2025-07-27 22:34:37|TMG|SRV-WEB1|ICMP|192.168.48.90|98.226.60.160|DENY|ICMP-BLOCK-229|5315|2596|admin18|KERBEROS|LOW
2025-08-17 04:28:56|TMG|SRV-WEB11|TCP|10.175.1.16:80|68.245.255.163:8443|DENY|TCP-BLOCK-600|9354|75|svc-app3|NTLM|CRITICAL
2025-08-01 10:48:32|TMG|SRV-APP13|ICMP|10.113.111.105|224.79.50.26|ALLOW|ALLOW-5520|3382|349|DOMAIN\user26|AUTH|HIGH
2025-07-29 17:47:57|TMG|SRV-APP18|UDP|10.202.4.107:161|179.34.20.217:1194|DENY|UDP-BLOCK-235|4022|2711|guest9499|ANON|LOW
2025-08-04 22:09:10|TMG|SRV-WEB20|TCP|192.168.124.16:443|2.67.76.214:22|ALLOW|TCP-ACCESS-146|644|54|DOMAIN\user96|NTLM|LOW
2025-07-30 19:54:38|TMG|SRV-DC8|TCP|192.168.238.221:22|192.168.203.144:80|ALLOW|ALLOW-1436|3927|3090|DOMAIN\user3|KERBEROS|MEDIUM
2025-07-23 23:08:02|TMG|SRV-WEB20|UDP|172.22.243.207:1194|75.20.139.221:53|DENY|UDP-BLOCK-839|337|2343|admin4|NTLM|LOW
2025-07-31 03:14:43|TMG|SRV-DB5|ICMP|172.29.88.153|214.98.87.31|ALLOW|ICMP-ACCESS-928|9945|2170|guest3517|ANON|MEDIUM
2025-07-26 10:33:41|TMG|SRV-WEB10|ICMP|172.25.182.1|38.41.239.24|ALLOW|ALLOW-4009|1421|1898|guest3668|ANON|MEDIUM
2025-08-14 21:37:44|TMG|SRV-APP3|ICMP|192.168.178.44|228.44.232.75|ALLOW|ALLOW-1151|4636|3425|guest5671|ANON|LOW
2025-07-25 17:14:17|TMG|SRV-DC1|ICMP|192.168.185.107|10.192.224.213|ALLOW|ALLOW-2318|5410|4312|guest4251|ANON|CRITICAL
2025-07-27 05:42:25|TMG|SRV-WEB19|ICMP|192.168.100.48|191.41.159.229|DENY|ICMP-BLOCK-629|8165|741|svc-app1|KERBEROS|LOW
2025-07-25 18:28:38|TMG|SRV-APP17|TCP|172.22.224.101:8080|153.23.115.134:8080|DENY|TCP-BLOCK-475|4434|3203|admin18|NTLM|LOW
2025-08-01 01:35:17|TMG|SRV-DB14|TCP|172.16.146.133:8443|252.206.90.215:8443|DENY|TCP-BLOCK-199|6126|3083|DOMAIN\user70|AUTH|CRITICAL
2025-08-14 06:29:57|TMG|SRV-DC7|TCP|172.30.90.179:80|81.129.73.150:443|ALLOW|TCP-ACCESS-195|6801|3388|DOMAIN\user90|KERBEROS|HIGH
2025-08-14 09:59:50|TMG|SRV-APP3|UDP|192.168.144.192:123|161.116.13.128:161|ALLOW|UDP-ACCESS-693|67|814|admin19|KERBEROS|CRITICAL
2025-07-27 02:51:26|TMG|SRV-DB15|TCP|10.222.49.40:3389|221.131.48.10:8080|ALLOW|TCP-ACCESS-170|7568|2707|guest5492|ANON|LOW
2025-07-30 07:39:46|TMG|SRV-WEB16|ICMP|172.24.60.176|172.18.82.81|DENY|ICMP-BLOCK-231|256|3301|admin7|KERBEROS|LOW
2025-07-20 10:54:43|TMG|SRV-APP7|UDP|192.168.173.80:1194|176.152.254.183:4500|ALLOW|UDP-ACCESS-324|5986|903|admin7|KERBEROS|HIGH
2025-08-01 09:21:06|TMG|SRV-DB4|ICMP|172.27.27.164|10.237.92.166|ALLOW|ICMP-ACCESS-120|3870|818|guest7778|ANON|HIGH
2025-08-17 17:59:44|TMG|SRV-DB9|UDP|172.17.81.56:1194|172.26.228.16:123|DENY|UDP-BLOCK-439|426|2713|DOMAIN\user56|AUTH|CRITICAL
2025-08-13 00:17:58|TMG|SRV-WEB20|ICMP|192.168.96.178|142.163.137.94|ALLOW|ICMP-ACCESS-781|9106|2138|DOMAIN\user57|AUTH|LOW
2025-08-06 21:10:28|TMG|SRV-APP15|TCP|172.26.34.13:443|155.217.98.238:22|ALLOW|ALLOW-8928|7493|1848|svc-web11|AUTH|CRITICAL
2025-07-29 12:49:00|TMG|SRV-APP2|UDP|172.16.93.194:4500|144.95.145.126:4500|DENY|UDP-BLOCK-138|3454|1078|DOMAIN\user38|NTLM|HIGH
2025-08-05 01:28:37|TMG|SRV-DB6|ICMP|172.29.147.71|203.243.22.124|DENY|ICMP-BLOCK-669|3201|776|guest5552|ANON|LOW
2025-08-11 11:12:10|TMG|SRV-APP1|ICMP|192.168.127.151|32.39.153.140|DENY|ICMP-BLOCK-145|5325|2957|DOMAIN\user92|AUTH|LOW
2025-07-21 18:37:47|TMG|SRV-APP11|UDP|172.30.32.88:1194|91.181.203.16:123|DENY|UDP-BLOCK-985|7726|3837|admin19|AUTH|CRITICAL
2025-07-28 02:44:21|TMG|SRV-DC14|UDP|172.22.52.133:1194|77.110.55.221:161|DENY|UDP-BLOCK-882|6845|3875|admin7|NTLM|HIGH
2025-08-15 07:44:30|TMG|SRV-DB16|TCP|172.31.239.251:22|2.199.153.101:443|DENY|TCP-BLOCK-429|5302|2982|svc-app7|AUTH|LOW
